inventory_id,product_id,warehouse_id,stock,reorder_level,last_restock_date
13745,PROD02016,WH039,312.0,96,2022-05-24
13746,PROD18678,WH007,405.0,83,2022-09-09
13747,PROD08896,WH028,420.0,96,2023-11-03
13748,PROD04296,WH040,496.0,61,2025-07-30
13749,PROD03646,WH039,135.0,58,2024-04-13
13750,PROD03995,WH026,236.0,35,2023-05-18
13751,PROD05232,WH027,176.0,45,2023-06-06
13752,PROD12461,WH026,257.0,94,2023-03-10
13753,PROD01819,WH037,465.0,79,2023-03-17
13754,PROD12632,WH043,,42,2024-08-17
13755,PROD04454,WH031,491.0,61,2023-06-11
13756,PROD14850,WH040,148.0,36,2024-10-20
13757,PROD11057,WH008,304.0,57,2024-05-27
13758,PROD15825,WH046,321.0,55,2025-08-19
13759,PROD11841,WH034,5000.0,23,2022-02-27
13760,PROD04094,WH036,51.0,58,2023-04-24
13761,PROD08502,WH025,167.0,92,2023-08-25
13762,PROD08170,WH034,283.0,90,2022-12-19
13763,PROD07088,WH044,127.0,59,2023-11-13
13764,PROD16823,WH035,178.0,69,2024-05-04
13765,PROD14189,WH015,82.0,36,2024-12-08
13766,PROD02490,WH019,391.0,73,2024-01-18
13767,PROD16939,WH024,188.0,58,2025-05-23
13768,PROD09709,WH024,2.0,48,2025-12-04
13769,PROD12259,WH032,57.0,45,2023-04-22
13770,PROD04199,WH040,203.0,29,2025-06-06
13771,PROD01477,WH016,344.0,78,2024-09-13
13772,PROD15114,WH042,468.0,59,2022-07-02
13773,PROD18992,WH050,182.0,87,2022-08-10
13774,PROD19406,WH040,78.0,47,2022-05-22
13775,PROD16071,WH018,312.0,54,2022-11-25
13776,PROD03457,WH020,57.0,65,2025-01-21
13777,PROD09170,WH019,470.0,71,2023-11-23
13778,PROD10462,WH002,397.0,28,2024-02-10
13779,PROD08240,WH003,,66,2022-02-16
13780,PROD14981,WH038,419.0,97,2022-10-08
13781,PROD09011,WH015,189.0,28,2022-03-20
13782,PROD04736,WH041,424.0,31,2022-05-08
13783,PROD01028,WH036,296.0,53,2023-08-27
13784,PROD11915,WH032,18.0,37,2024-07-29
13785,PROD17943,WH009,70.0,21,2025-10-19
13786,PROD18305,WH046,203.0,92,2023-08-16
13787,PROD08953,WH038,329.0,72,2025-07-11
13788,PROD19379,WH041,4.0,87,2022-12-21
13789,PROD18294,WH034,478.0,41,2024-03-17
13790,PROD00391,WH025,377.0,48,2025-11-24
13791,PROD08162,WH050,158.0,51,2022-06-12
13792,PROD18940,WH026,173.0,49,2025-05-07
13793,PROD03553,WH039,450.0,80,2022-06-10
13794,PROD03379,WH042,136.0,43,2024-06-03
13795,PROD02533,WH044,303.0,48,2022-03-04
13796,PROD10751,WH024,410.0,52,2024-02-21
13797,PROD06642,WH048,481.0,45,2024-11-02
13798,PROD10905,WH040,463.0,84,2022-05-10
13799,PROD04735,WH001,153.0,37,2025-11-15
13800,PROD13369,WH019,304.0,60,2023-09-29
13801,PROD17124,WH046,272.0,56,2025-09-06
13802,PROD03673,WH007,126.0,91,2025-04-10
13803,PROD13872,WH001,449.0,63,2022-10-01
13804,PROD19888,WH022,247.0,40,2025-08-27
13805,PROD02733,WH046,418.0,97,2024-07-27
13806,PROD03481,WH004,473.0,56,2023-11-28
13807,PROD07175,WH011,151.0,23,2025-08-26
13808,PROD12311,WH013,62.0,22,2022-01-20
13809,PROD02203,WH028,325.0,95,2025-06-05
13810,PROD10950,WH027,56.0,80,2024-07-01
13811,PROD15997,WH047,409.0,55,2024-02-01
13812,PROD16885,WH002,378.0,24,2023-12-11
13813,PROD02171,WH023,317.0,89,2024-02-18
13814,PROD02025,WH044,499.0,75,2025-05-02
13815,PROD19997,WH039,401.0,47,2023-05-01
13816,PROD17774,WH046,410.0,50,2022-01-18
13817,PROD10684,WH018,179.0,45,2025-05-03
13818,PROD05782,WH024,93.0,67,2024-03-30
13819,PROD01676,WH026,431.0,82,2025-09-30
13820,PROD12129,WH042,89.0,65,2022-11-20
13821,PROD19230,WH016,271.0,82,2022-03-07
13822,PROD15684,WH009,48.0,34,2022-05-09
13823,PROD01540,WH046,62.0,82,2023-05-02
13824,PROD08407,WH016,285.0,45,2024-04-22
13825,PROD00701,WH048,426.0,92,2025-07-18
13826,PROD04027,WH027,172.0,31,2023-11-27
13827,PROD09831,WH022,158.0,59,2023-03-28
13828,PROD04896,WH001,453.0,90,2024-09-01
13829,PROD15679,WH026,477.0,28,2023-04-19
13830,PROD06669,WH045,452.0,97,2023-03-18
13831,PROD12241,WH011,342.0,85,2025-10-26
13832,PROD06944,WH050,467.0,27,2023-12-18
13833,PROD14901,WH030,459.0,42,2023-11-09
13834,PROD02581,WH031,369.0,81,2023-03-13
13835,PROD08323,WH031,402.0,55,2023-02-12
13836,PROD09903,WH039,63.0,75,2022-06-18
13837,PROD07797,WH032,329.0,96,2025-06-16
13838,PROD04457,WH041,215.0,88,2025-09-16
13839,PROD06654,WH041,150.0,39,2025-09-27
13840,PROD05899,WH012,169.0,33,2023-10-07
13841,PROD10032,WH017,336.0,76,2022-10-08
13842,PROD01145,WH011,302.0,76,2023-12-26
13843,PROD05946,WH029,196.0,68,2025-06-15
13844,PROD19548,WH042,5000.0,36,2025-01-24
13845,PROD16952,WH039,377.0,70,2024-11-26
13846,PROD00105,WH002,440.0,55,2023-08-20
13847,PROD05853,WH025,146.0,93,2023-04-30
13848,PROD04423,WH042,392.0,30,2022-06-28
13849,PROD13133,WH010,387.0,89,2023-10-13
13850,PROD12139,WH006,87.0,69,2022-09-14
13851,PROD16680,WH037,21.0,70,2025-11-20
13852,PROD00323,WH023,125.0,72,2023-05-27
13853,PROD18966,WH009,350.0,67,2022-09-08
13854,PROD16053,WH047,5000.0,41,2022-10-24
13855,PROD14684,WH024,45.0,74,2023-12-27
13856,PROD13376,WH050,102.0,27,2024-06-20
13857,PROD02460,WH015,317.0,85,2024-06-15
13858,PROD00725,WH036,343.0,57,2024-11-12
13859,PROD03786,WH045,164.0,54,2023-09-23
13860,PROD06905,WH006,2.0,79,2025-08-15
13861,PROD12560,WH043,172.0,77,2024-09-27
13862,PROD12844,WH048,62.0,57,2024-05-10
13863,PROD05325,WH042,256.0,46,2022-07-18
13864,PROD04958,WH018,102.0,42,2024-01-22
13865,PROD11076,WH039,402.0,51,2025-12-16
13866,PROD05255,WH034,20.0,62,2024-07-24
13867,PROD14045,WH026,352.0,84,2024-02-17
13868,PROD14495,WH014,232.0,27,2023-01-18
13869,PROD11347,WH006,233.0,68,2024-05-25
13870,PROD09489,WH033,479.0,69,2025-03-24
13871,PROD13081,WH006,263.0,66,2025-12-28
13872,PROD05659,WH031,41.0,26,2024-05-11
13873,PROD05635,WH014,209.0,67,2023-12-10
13874,PROD07101,WH044,197.0,52,2024-10-13
13875,PROD16333,WH042,332.0,53,2022-05-12
13876,PROD08617,WH045,139.0,21,2025-10-13
13877,PROD10991,WH034,291.0,75,2024-12-01
13878,PROD01495,WH049,432.0,46,2023-10-14
13879,PROD03757,WH043,395.0,69,2022-04-13
13880,PROD17514,WH032,451.0,28,2025-02-04
13881,PROD14718,WH032,461.0,85,2024-09-26
13882,PROD19795,WH010,323.0,47,2024-12-23
13883,PROD08735,WH027,303.0,47,2025-12-26
13884,PROD01646,WH040,328.0,38,2024-09-03
13885,PROD10433,WH002,48.0,84,2025-04-28
13886,PROD16315,WH015,112.0,91,2022-08-05
13887,PROD01268,WH030,244.0,97,2022-09-21
13888,PROD06835,WH025,170.0,20,2022-07-19
13889,PROD19743,WH020,238.0,66,2024-07-24
13890,PROD07105,WH018,4.0,33,2024-11-13
13891,PROD09397,WH037,220.0,76,2025-11-01
13892,PROD09934,WH018,64.0,36,2024-04-22
13893,PROD03289,WH028,305.0,31,2023-11-15
13894,PROD07366,WH045,265.0,98,2023-04-06
13895,PROD11751,WH049,54.0,71,2024-06-12
13896,PROD06373,WH043,383.0,30,2024-09-25
13897,PROD18830,WH034,39.0,46,2022-06-20
13898,PROD09118,WH048,291.0,51,2022-08-25
13899,PROD11898,WH047,70.0,82,2025-10-17
13900,PROD11967,WH015,93.0,64,2023-12-03
13901,PROD10426,WH001,216.0,67,2022-05-09
13902,PROD16798,WH037,449.0,36,2023-10-19
13903,PROD05090,WH021,449.0,74,2025-07-06
13904,PROD09575,WH027,196.0,47,2025-05-05
13905,PROD02022,WH026,86.0,80,2022-07-15
13906,PROD01916,WH007,273.0,44,2024-04-26
13907,PROD09251,WH030,47.0,44,2023-08-12
13908,PROD04829,WH009,401.0,62,2022-02-18
13909,PROD11217,WH034,145.0,71,2022-01-26
13910,PROD00091,WH028,303.0,73,2025-07-23
13911,PROD02762,WH038,166.0,77,2023-09-10
13912,PROD03410,WH031,358.0,60,2023-09-16
13913,PROD16976,WH030,72.0,34,2024-11-21
13914,PROD02618,WH035,314.0,91,2025-09-12
13915,PROD19317,WH042,388.0,36,2023-11-07
13916,PROD02757,WH049,278.0,82,2024-08-22
13917,PROD07825,WH029,20.0,64,2022-04-29
13918,PROD15918,WH008,33.0,63,2022-05-16
13919,PROD13013,WH028,391.0,68,2024-02-04
13920,PROD17713,WH030,360.0,73,2023-10-24
13921,PROD13277,WH014,288.0,74,2025-11-13
13922,PROD14330,WH030,251.0,54,2023-08-24
13923,PROD01505,WH001,-10.0,49,2023-09-23
13924,PROD00275,WH031,173.0,50,2025-08-06
13925,PROD12513,WH040,356.0,51,2023-06-24
13926,PROD09395,WH006,217.0,67,2024-07-28
13927,PROD00683,WH014,373.0,99,2024-07-01
13928,PROD11429,WH040,195.0,66,2024-05-13
13929,PROD11447,WH023,395.0,25,2024-05-12
13930,PROD06411,WH040,25.0,50,2025-05-27
13931,PROD07781,WH035,192.0,76,2025-10-24
13932,PROD18517,WH026,131.0,59,2022-07-14
13933,PROD11663,WH018,458.0,91,2023-05-31
13934,PROD03188,WH022,240.0,35,2022-08-18
13935,PROD04214,WH004,360.0,27,2022-01-26
13936,PROD12100,WH024,469.0,55,2022-03-14
13937,PROD15001,WH046,377.0,85,2023-01-11
13938,PROD07539,WH018,350.0,34,2024-09-21
13939,PROD12035,WH045,373.0,37,2022-04-19
13940,PROD04593,WH050,340.0,21,2024-06-14
13941,PROD02447,WH017,144.0,75,2025-12-09
13942,PROD02435,WH042,431.0,84,2023-07-01
13943,PROD16977,WH049,404.0,85,2024-10-17
13944,PROD15890,WH037,281.0,85,2023-09-16
13945,PROD08075,WH039,256.0,100,2025-12-13
13946,PROD12018,WH014,375.0,65,2024-08-10
13947,PROD04972,WH012,43.0,32,2023-08-22
13948,PROD14070,WH050,234.0,97,2023-08-25
13949,PROD14294,WH020,331.0,98,2022-04-21
13950,PROD00948,WH022,362.0,42,2023-04-07
13951,PROD13914,WH015,181.0,32,2022-02-12
13952,PROD06711,WH036,492.0,46,2022-09-30
13953,PROD06839,WH024,264.0,70,2024-03-14
13954,PROD15234,WH039,217.0,89,2025-09-14
13955,PROD11650,WH002,268.0,58,2022-10-27
13956,PROD05019,WH006,117.0,43,2024-02-29
13957,PROD18621,WH014,328.0,49,2022-04-12
13958,PROD19988,WH044,133.0,32,2022-07-17
13959,PROD14323,WH021,,25,2024-06-26
13960,PROD01798,WH016,432.0,32,2023-04-02
13961,PROD01296,WH046,91.0,92,2023-08-02
13962,PROD19974,WH016,243.0,75,2022-04-19
13963,PROD09884,WH023,322.0,92,2024-05-05
13964,PROD13855,WH006,276.0,54,2025-07-19
13965,PROD17435,WH031,386.0,95,2024-09-05
13966,PROD03144,WH028,395.0,60,2023-02-26
13967,PROD05739,WH031,277.0,76,2024-03-26
13968,PROD06445,WH013,355.0,92,2024-07-07
13969,PROD07506,WH001,192.0,39,2022-08-21
13970,PROD06119,WH046,153.0,100,2023-10-20
13971,PROD10919,WH021,34.0,55,2023-04-10
13972,PROD03563,WH046,379.0,45,2025-09-24
13973,PROD19929,WH040,97.0,58,2025-02-17
13974,PROD12653,WH022,365.0,66,2023-05-17
13975,PROD04421,WH004,445.0,26,2022-03-07
13976,PROD07481,WH008,169.0,93,2022-03-29
13977,PROD18591,WH014,497.0,23,2022-12-26
13978,PROD09273,WH042,500.0,77,2022-03-07
13979,PROD18136,WH017,366.0,52,2023-01-11
13980,PROD15607,WH015,251.0,51,2023-03-22
13981,PROD08754,WH035,153.0,39,2023-09-30
13982,PROD19832,WH048,452.0,100,2024-06-19
13983,PROD12909,WH015,262.0,93,2024-09-14
13984,PROD07468,WH031,432.0,29,2024-09-10
13985,PROD19294,WH003,437.0,57,2022-10-16
13986,PROD03944,WH004,50.0,24,2022-08-01
13987,PROD17733,WH044,253.0,54,2025-01-14
13988,PROD04133,WH050,362.0,63,2022-06-27
13989,PROD00143,WH008,172.0,22,2024-10-01
13990,PROD19083,WH025,120.0,30,2023-04-06
13991,PROD18558,WH005,351.0,27,2025-09-18
13992,PROD12066,WH022,199.0,30,2025-06-28
13993,PROD13391,WH011,329.0,60,2022-07-08
13994,PROD17913,WH017,200.0,41,2024-09-12
13995,PROD00609,WH005,179.0,81,2022-04-16
13996,PROD01392,WH047,474.0,88,2025-11-12
13997,PROD13744,WH008,259.0,75,2022-11-30
13998,PROD06708,WH038,261.0,67,2025-11-27
13999,PROD05327,WH026,49.0,79,2022-09-09
14000,PROD06493,WH020,294.0,95,2025-03-14
14001,PROD07376,WH039,355.0,97,2022-06-26
14002,PROD09230,WH010,369.0,81,2022-01-03
14003,PROD15267,WH040,5.0,20,2022-09-18
14004,PROD17329,WH036,224.0,93,2024-05-18
14005,PROD16126,WH018,141.0,59,2023-11-21
14006,PROD06527,WH038,258.0,57,2023-02-06
14007,PROD18107,WH011,496.0,21,2023-03-26
14008,PROD11650,WH030,254.0,84,2025-07-28
14009,PROD09667,WH025,400.0,56,2024-05-17
14010,PROD09320,WH040,288.0,59,2025-05-07
14011,PROD12059,WH024,390.0,89,2024-04-29
14012,PROD08000,WH036,375.0,58,2025-05-15
14013,PROD00175,WH001,356.0,54,2025-05-18
14014,PROD19691,WH011,91.0,20,2023-03-06
14015,PROD16921,WH013,85.0,68,2025-02-06
14016,PROD08372,WH049,241.0,23,2025-08-20
14017,PROD16838,WH012,187.0,67,2024-10-02
14018,PROD04616,WH016,402.0,56,2023-11-03
14019,PROD05510,WH023,355.0,69,2023-10-27
14020,PROD19898,WH032,296.0,38,2023-06-18
14021,PROD00241,WH048,105.0,22,2024-10-31
14022,PROD05577,WH009,66.0,39,2022-12-21
14023,PROD09608,WH026,189.0,22,2023-06-14
14024,PROD19643,WH044,83.0,73,2024-03-16
14025,PROD06964,WH021,122.0,67,2022-01-07
14026,PROD00727,WH005,429.0,60,2024-01-28
14027,PROD02156,WH009,50.0,56,2025-03-13
14028,PROD08294,WH024,490.0,74,2024-05-14
14029,PROD11623,WH013,413.0,52,2024-10-03
14030,PROD14348,WH031,1.0,45,2025-02-11
14031,PROD12043,WH015,348.0,84,2022-05-02
14032,PROD16675,WH020,31.0,26,2022-10-23
14033,PROD11916,WH047,269.0,87,2025-10-18
14034,PROD11933,WH005,57.0,100,2024-07-30
14035,PROD06739,WH018,306.0,97,2024-03-07
14036,PROD12902,WH003,125.0,48,2025-06-09
14037,PROD07531,WH018,258.0,45,2023-02-06
14038,PROD00341,WH038,419.0,74,2025-02-08
14039,PROD10015,WH035,282.0,71,2024-12-05
14040,PROD12313,WH043,271.0,39,2023-12-09
14041,PROD02750,WH027,491.0,77,2023-03-07
14042,PROD04883,WH019,222.0,88,2022-07-29
14043,PROD14581,WH046,92.0,38,2023-05-26
14044,PROD17477,WH033,251.0,97,2025-12-26
14045,PROD12024,WH044,58.0,94,2025-05-21
14046,PROD15062,WH006,192.0,86,2023-06-08
14047,PROD13585,WH017,15.0,45,2023-03-04
14048,PROD19747,WH004,304.0,98,2023-12-20
14049,PROD16972,WH030,202.0,79,2022-11-12
14050,PROD19173,WH025,339.0,100,2024-06-07
14051,PROD08087,WH030,45.0,27,2024-07-09
14052,PROD03733,WH038,233.0,76,2025-01-07
14053,PROD19332,WH038,343.0,49,2025-12-07
14054,PROD03010,WH012,38.0,88,2022-05-19
14055,PROD02569,WH033,183.0,93,2024-06-15
14056,PROD16291,WH031,256.0,93,2025-03-10
14057,PROD12370,WH035,16.0,66,2023-03-18
14058,PROD13751,WH005,21.0,74,2022-11-20
14059,PROD18546,WH044,198.0,35,2022-04-24
14060,PROD14952,WH018,77.0,55,2025-02-12
14061,PROD08552,WH001,96.0,69,2023-12-19
14062,PROD01281,WH037,274.0,55,2025-05-25
14063,PROD16696,WH014,274.0,72,2024-03-16
14064,PROD12770,WH035,-10.0,94,2023-09-09
14065,PROD07678,WH007,239.0,71,2023-02-22
14066,PROD09663,WH041,178.0,80,2022-10-29
14067,PROD04754,WH024,358.0,86,2023-10-24
14068,PROD04338,WH032,238.0,37,2025-02-06
14069,PROD10732,WH040,116.0,85,2025-08-20
14070,PROD02908,WH037,396.0,21,2022-02-25
14071,PROD08357,WH014,415.0,95,2024-11-12
14072,PROD09831,WH031,460.0,92,2022-11-26
14073,PROD01619,WH036,408.0,60,2025-11-14
14074,PROD02798,WH047,33.0,54,2025-06-16
14075,PROD14843,WH028,257.0,79,2023-04-03
14076,PROD11851,WH019,310.0,82,2024-02-07
14077,PROD16266,WH009,428.0,56,2023-10-21
14078,PROD06506,WH010,430.0,57,2025-06-20
14079,PROD17019,WH017,51.0,27,2024-09-25
14080,PROD02973,WH019,470.0,93,2025-05-24
14081,PROD17720,WH026,72.0,39,2022-11-26
14082,PROD17791,WH011,219.0,59,2024-02-15
14083,PROD13020,WH021,165.0,50,2023-05-01
14084,PROD07722,WH032,75.0,83,2022-01-23
14085,PROD15236,WH040,214.0,98,2024-08-21
14086,PROD14856,WH011,288.0,51,2025-01-05
14087,PROD02772,WH047,55.0,52,2024-01-04
14088,PROD12236,WH041,193.0,96,2025-10-19
14089,PROD00323,WH027,476.0,75,2024-11-22
14090,PROD14357,WH013,389.0,24,2024-10-16
14091,PROD14087,WH032,27.0,23,2024-04-04
14092,PROD14592,WH046,187.0,87,2023-12-11
14093,PROD03343,WH009,443.0,94,2025-09-17
14094,PROD11141,WH013,443.0,53,2023-06-09
14095,PROD07188,WH046,483.0,75,2023-11-25
14096,PROD06868,WH035,92.0,36,2022-07-16
14097,PROD02667,WH018,497.0,88,2025-06-13
14098,PROD07524,WH005,392.0,30,2023-01-24
14099,PROD14552,WH002,191.0,30,2024-07-04
14100,PROD14508,WH002,307.0,45,2023-03-04
14101,PROD04401,WH018,282.0,30,2023-10-11
14102,PROD03297,WH022,167.0,95,2022-03-27
14103,PROD15633,WH032,178.0,75,2025-05-09
14104,PROD17877,WH023,33.0,21,2024-06-02
14105,PROD12214,WH025,462.0,34,2025-08-25
14106,PROD07204,WH015,71.0,86,2024-09-19
14107,PROD11700,WH033,360.0,84,2025-08-20
14108,PROD19984,WH020,232.0,44,2022-02-20
14109,PROD14169,WH002,406.0,96,2023-04-15
14110,PROD04659,WH013,35.0,55,2023-10-06
14111,PROD02100,WH030,225.0,86,2025-04-08
14112,PROD03421,WH021,297.0,92,2024-03-23
14113,PROD18723,WH049,295.0,50,2022-01-16
14114,PROD12592,WH041,146.0,27,2024-01-09
14115,PROD10934,WH020,,65,2022-04-07
14116,PROD05488,WH010,442.0,26,2025-02-20
14117,PROD04503,WH018,54.0,93,2022-07-16
14118,PROD06329,WH036,209.0,26,2023-06-22
14119,PROD09825,WH047,134.0,98,2025-02-03
14120,PROD06952,WH041,498.0,54,2023-07-12
14121,PROD18587,WH003,447.0,50,2025-01-18
14122,PROD18742,WH046,157.0,78,2022-05-23
14123,PROD11934,WH001,328.0,26,2025-11-08
14124,PROD11589,WH007,261.0,78,2023-09-19
14125,PROD03501,WH012,18.0,63,2024-03-28
14126,PROD02501,WH013,115.0,23,2022-04-07
14127,PROD15365,WH017,3.0,94,2025-08-21
14128,PROD04491,WH005,320.0,70,2022-08-10
14129,PROD13005,WH032,439.0,32,2022-10-11
14130,PROD15806,WH046,26.0,73,2024-03-19
14131,PROD12225,WH010,221.0,27,2024-01-08
14132,PROD14772,WH046,316.0,22,2024-11-13
14133,PROD12239,WH036,190.0,78,2024-05-26
14134,PROD06729,WH001,275.0,93,2023-03-12
14135,PROD04568,WH002,358.0,51,2032-05-01
14136,PROD18630,WH003,157.0,82,2023-06-30
14137,PROD08388,WH026,77.0,92,2025-04-30
14138,PROD19140,WH023,97.0,61,2022-11-09
14139,PROD10164,WH011,404.0,92,2024-03-04
14140,PROD03801,WH022,63.0,23,2022-10-10
14141,PROD12709,WH031,464.0,54,2024-10-15
14142,PROD08883,WH021,393.0,59,2023-01-19
14143,PROD16047,WH045,333.0,49,2022-12-11
14144,PROD13531,WH042,38.0,100,2025-04-04
14145,PROD14437,WH044,223.0,73,2025-10-11
14146,PROD10634,WH018,248.0,77,2023-01-29
14147,PROD05908,WH042,400.0,48,2023-05-26
14148,PROD17574,WH014,463.0,88,2023-05-14
14149,PROD04872,WH007,189.0,40,2023-05-27
14150,PROD18709,WH030,471.0,21,2023-03-01
14151,PROD15151,WH010,111.0,45,2023-01-06
14152,PROD17066,WH038,135.0,39,2024-01-17
14153,PROD09744,WH047,206.0,90,2024-03-15
14154,PROD17887,WH021,272.0,24,2025-09-10
14155,PROD11559,WH041,20.0,24,2022-04-12
14156,PROD09849,WH041,294.0,64,2025-12-03
14157,PROD09869,WH030,59.0,61,2024-08-18
14158,PROD16418,WH014,467.0,31,2023-10-06
14159,PROD10886,WH009,350.0,89,2025-11-10
14160,PROD03265,WH026,276.0,33,2025-02-20
14161,PROD07318,WH012,232.0,99,2025-12-30
14162,PROD11735,WH014,474.0,33,2023-08-01
14163,PROD01843,WH037,446.0,34,2023-12-13
14164,PROD02637,WH048,138.0,74,2024-04-12
14165,PROD03920,WH003,336.0,96,2023-11-30
14166,PROD12265,WH027,232.0,31,2022-03-14
14167,PROD06897,WH040,208.0,66,2024-04-29
14168,PROD02026,WH017,200.0,74,2025-01-03
14169,PROD16670,WH016,148.0,60,2025-09-28
14170,PROD04410,WH018,397.0,71,2023-03-27
14171,PROD19003,WH015,254.0,74,2024-06-06
14172,PROD00941,WH003,317.0,65,2025-06-20
14173,PROD16245,WH033,86.0,49,2023-07-19
14174,PROD16495,WH008,408.0,36,2023-04-23
14175,PROD05179,WH042,427.0,74,2023-01-06
14176,PROD04902,WH010,219.0,54,2024-11-11
14177,PROD00907,WH014,330.0,33,2024-12-14
14178,PROD19340,WH042,159.0,69,2022-11-25
14179,PROD12090,WH037,119.0,71,2023-03-23
14180,PROD14341,WH030,481.0,27,2025-09-12
14181,PROD09946,WH021,105.0,45,2022-06-27
14182,PROD12239,WH050,322.0,45,2022-06-08
14183,PROD18026,WH046,220.0,34,2022-08-12
14184,PROD05931,WH032,83.0,82,2024-11-03
14185,PROD19115,WH012,96.0,58,2023-09-21
14186,PROD10248,WH018,89.0,49,2025-06-24
14187,PROD08304,WH012,390.0,68,2022-06-05
14188,PROD10628,WH011,497.0,72,2025-02-15
14189,PROD10225,WH031,177.0,86,2025-01-23
14190,PROD00582,WH024,484.0,86,2023-07-14
14191,PROD00034,WH027,110.0,60,2025-11-26
14192,PROD04989,WH028,7.0,87,2024-07-05
14193,PROD10090,WH038,140.0,23,2024-07-13
14194,PROD01712,WH014,244.0,39,2025-03-22
14195,PROD18673,WH042,381.0,82,2023-12-13
14196,PROD15031,WH046,224.0,82,2025-04-22
14197,PROD00893,WH015,434.0,27,2024-02-28
14198,PROD19257,WH049,459.0,51,2023-08-16
14199,PROD12954,WH013,168.0,35,2022-06-26
14200,PROD10749,WH033,305.0,60,2023-06-18
14201,PROD12028,WH047,39.0,94,2025-09-18
14202,PROD08597,WH048,53.0,67,2022-09-22
14203,PROD09584,WH031,121.0,59,2025-01-25
14204,PROD07905,WH032,34.0,74,2022-06-28
14205,PROD00326,WH014,456.0,68,2023-05-31
14206,PROD07527,WH027,155.0,59,2023-10-29
14207,PROD17250,WH042,419.0,66,2024-02-20
14208,PROD08608,WH005,222.0,33,2024-02-17
14209,PROD09434,WH020,179.0,80,2023-04-12
14210,PROD08661,WH012,217.0,86,2023-07-08
14211,PROD13444,WH019,316.0,31,2023-02-17
14212,PROD17247,WH020,322.0,82,2024-11-03
14213,PROD13438,WH032,316.0,20,2024-09-24
14214,PROD06390,WH002,191.0,81,2025-08-08
14215,PROD06219,WH024,490.0,58,2023-12-08
14216,PROD14696,WH028,298.0,65,2022-07-22
14217,PROD08665,WH022,438.0,65,2023-11-01
14218,PROD03829,WH008,96.0,89,2024-09-23
14219,PROD00458,WH010,281.0,24,2024-08-14
14220,PROD04900,WH003,201.0,74,2022-06-09
14221,PROD14825,WH014,273.0,52,2023-05-10
14222,PROD07936,WH037,453.0,28,2024-02-23
14223,PROD18141,WH028,271.0,37,2024-08-17
14224,PROD02075,WH034,333.0,22,2025-05-02
14225,PROD05540,WH033,233.0,22,2023-10-01
14226,PROD10186,WH005,128.0,63,2022-01-07
14227,PROD11914,WH006,339.0,20,2024-02-13
14228,PROD04986,WH007,183.0,35,2025-10-12
14229,PROD08839,WH014,24.0,85,2022-06-21
14230,PROD16663,WH012,118.0,47,2022-04-19
14231,PROD17156,WH004,252.0,68,2023-05-05
14232,PROD14655,WH015,233.0,43,2022-12-07
14233,PROD18513,WH043,254.0,48,2024-05-23
14234,PROD14970,WH014,134.0,46,2022-10-27
14235,PROD19629,WH033,169.0,94,2022-04-09
14236,PROD08615,WH026,119.0,65,2023-03-08
14237,PROD19797,WH040,72.0,41,2024-05-06
14238,PROD14564,WH007,301.0,46,2022-04-18
14239,PROD01737,WH035,492.0,92,2024-08-16
14240,PROD07817,WH008,156.0,67,2022-07-17
14241,PROD12444,WH045,337.0,64,2025-06-12
14242,PROD15680,WH031,151.0,38,2024-05-11
14243,PROD13939,WH040,194.0,27,2022-02-22
14244,PROD10254,WH041,318.0,78,2022-11-17
14245,PROD12459,WH007,451.0,21,2025-12-05
14246,PROD14401,WH050,132.0,51,2022-08-23
14247,PROD09574,WH048,46.0,28,2025-05-30
14248,PROD10661,WH011,102.0,75,2024-01-22
14249,PROD18673,WH028,367.0,26,2025-08-05
14250,PROD15029,WH011,184.0,56,2022-12-21
14251,PROD01130,WH033,21.0,72,2022-09-18
14252,PROD03751,WH021,330.0,93,2025-09-11
14253,PROD05618,WH031,96.0,86,2023-06-16
14254,PROD01563,WH016,435.0,79,2025-06-01
14255,PROD01144,WH030,330.0,96,2023-10-16
14256,PROD09094,WH013,166.0,28,2025-08-05
14257,PROD05919,WH005,444.0,82,2023-10-22
14258,PROD03604,WH003,138.0,99,2024-06-30
14259,PROD18614,WH046,203.0,66,2023-10-07
14260,PROD06219,WH031,263.0,85,2025-10-10
14261,PROD08445,WH031,103.0,88,2023-01-21
14262,PROD03085,WH001,208.0,74,2023-12-12
14263,PROD07826,WH014,107.0,30,2022-01-07
14264,PROD04446,WH031,65.0,100,2022-05-27
14265,PROD00754,WH009,329.0,86,2024-10-06
14266,PROD14558,WH043,107.0,53,2023-01-01
14267,PROD03533,WH028,147.0,85,2023-03-16
14268,PROD17181,WH048,346.0,62,2024-07-18
14269,PROD10505,WH002,259.0,87,2025-12-29
14270,PROD07327,WH014,217.0,86,2023-02-15
14271,PROD06277,WH011,65.0,66,2022-11-05
14272,PROD00238,WH048,110.0,24,2025-06-30
14273,PROD00555,WH046,352.0,51,2023-11-27
14274,PROD00435,WH020,180.0,28,2024-09-30
14275,PROD04258,WH045,146.0,68,2024-05-10
14276,PROD01351,WH043,221.0,88,2025-03-21
14277,PROD02431,WH015,364.0,39,2023-06-08
14278,PROD04525,WH042,492.0,65,2024-09-01
14279,PROD08298,WH025,456.0,33,2022-02-05
14280,PROD10474,WH033,340.0,29,2022-03-21
14281,PROD10385,WH029,10.0,40,2023-01-03
