return_id,order_id,return_reason,return_date,refund_amount
6648,151554,Size Issue,2024-11-30,141893.43
6649,139437,Size Issue,2022-06-14,130589.97
6650,179468,Quality Issue,2022-08-02,16933.81
6651,171850,Damaged Product,2024-08-07,68226.88
6652,161371,Defective Item,2022-10-20,25100.86
6653,25583,Defective Item,2024-08-28,85871.69
6654,95195,Quality Issue,2022-08-24,23054.11
6655,61047,Late Delivery,2022-07-03,65876.68
6656,27914,Late Delivery,2022-07-10,85729.14
6657,153658,Quality Issue,2022-10-24,82668.76
6658,187920,Defective Item,2025-05-15,19561.46
6659,65103,,2022-09-11,18917.22
6660,33271,Wrong Product,2022-06-28,39378.48
6661,60002,Quality Issue,2023-03-24,13315.31
6662,89918,Wrong Product,2023-04-08,15073.31
6663,81861,Wrong Product,2023-08-28,156738.84
6664,198243,Late Delivery,2025-12-06,98375.0
6665,5359,Wrong Product,2025-03-31,1236.88
6666,117191,Damaged Product,2023-10-24,144607.91
6667,44133,Late Delivery,2025-05-07,28924.67
6668,181558,Late Delivery,2024-03-25,254935.54
6669,172946,Defective Item,2024-08-27,25109.34
6670,137622,Wrong Product,2026-01-25,49894.15
6671,182859,Size Issue,2023-11-25,5087.38
6672,66001,Size Issue,2025-11-16,15591.68
6673,163482,Quality Issue,2023-02-09,72868.02
6674,147386,Changed Mind,2022-02-09,32719.5
6675,52171,Wrong Product,2023-01-29,53440.35
6676,11669,Size Issue,2022-12-24,47885.8
6677,134198,Size Issue,2023-04-20,86261.63
6678,148990,Changed Mind,2022-06-24,0.0
6679,143199,Late Delivery,2023-01-07,171523.33
6680,155101,Changed Mind,2023-11-20,22379.23
6681,123850,Damaged Product,2024-12-04,106082.58
6682,45274,Quality Issue,2022-03-07,25252.25
6683,22325,Changed Mind,2022-12-17,198093.17
6684,127122,Late Delivery,2022-03-04,373.84
6685,573,Quality Issue,2025-11-05,52408.58
6686,170126,Size Issue,2023-03-07,42541.83
6687,24768,Wrong Product,2025-05-15,93846.19
6688,21916,Late Delivery,2024-09-20,4888.88
6689,91374,Changed Mind,2023-11-06,15496.01
6690,63502,Defective Item,2023-11-02,75363.66
6691,137888,Damaged Product,2024-09-29,102846.25
6692,197635,Damaged Product,2024-01-21,37897.2
6693,126779,Changed Mind,2025-01-14,5432.01
6694,54816,Quality Issue,2023-12-19,148334.78
6695,149475,Size Issue,2024-08-12,0.0
6696,263,Defective Item,2022-08-13,1158.46
6697,134693,,2023-12-12,84504.89
6698,73725,Changed Mind,2024-06-09,83804.29
6699,73783,Changed Mind,2025-03-25,49647.15
6700,44744,Defective Item,2025-11-08,15456.92
6701,111122,Quality Issue,2025-02-20,24660.01
6702,131850,Wrong Product,2024-03-23,859.36
6703,80499,Damaged Product,2023-02-18,46433.33
6704,192583,Late Delivery,2023-01-10,53814.15
6705,34204,Quality Issue,2024-02-19,176279.36
6706,23980,Size Issue,2025-11-03,42976.58
6707,131605,Size Issue,2023-08-07,27366.62
6708,29946,Quality Issue,2023-02-08,808.41
6709,121809,Wrong Product,2025-05-22,10116.44
6710,60536,Damaged Product,2022-06-29,132987.05
6711,133779,Late Delivery,2025-03-19,15967.8
6712,102908,Size Issue,2023-03-12,91806.11
6713,56874,Wrong Product,2023-02-03,75650.685
6714,4740,Damaged Product,2025-06-11,21743.64
6715,138403,Defective Item,2024-12-27,36439.72
6716,161751,Late Delivery,2025-01-29,31025.87
6717,85951,Quality Issue,2024-12-02,38417.75
6718,117493,Defective Item,2022-05-19,126405.34
6719,85434,Quality Issue,2024-12-13,65401.57
6720,41339,Size Issue,2022-01-18,272517.33
6721,149902,Damaged Product,2023-07-12,0.0
6722,181536,Late Delivery,2022-04-16,28365.75
6723,84814,Wrong Product,2024-10-22,9892.69
6724,104138,Size Issue,2025-08-30,78394.93
6725,149879,Changed Mind,2024-03-28,4331.63
6726,85443,Defective Item,2022-10-11,193861.08
6727,117913,Wrong Product,2025-10-08,199054.29
6728,43990,Changed Mind,2025-09-27,25570.53
6729,148492,Wrong Product,2025-07-11,46304.06
6730,107184,Defective Item,2023-11-30,22632.84
6731,25276,Late Delivery,2023-01-30,204275.69
6732,141206,Defective Item,2022-12-16,112912.65
6733,58407,Changed Mind,2025-03-18,48136.35
6734,24386,Wrong Product,2022-04-12,288354.86
6735,94062,Size Issue,2023-11-13,11047.8
6736,8552,,2024-10-19,26694.73
6737,187210,Size Issue,2024-08-11,69662.35
6738,155389,Defective Item,2024-01-14,36076.0
6739,195020,Quality Issue,2023-05-12,92134.54
6740,180063,Late Delivery,2025-08-15,60188.08
6741,70920,Damaged Product,2024-10-05,170093.03
6742,40258,Changed Mind,2023-10-28,118913.75
6743,105556,Size Issue,2023-04-24,138145.07
6744,62829,Late Delivery,2022-06-03,66486.63
6745,125653,Damaged Product,2023-12-08,126911.13
6746,156883,Damaged Product,2022-03-23,7341.72
6747,5220,Changed Mind,2023-03-17,50485.54
6748,192025,Damaged Product,2022-07-18,137046.26
6749,164883,Quality Issue,2025-02-23,87971.66
6750,146958,Size Issue,2024-03-06,67899.0
6751,37648,Changed Mind,2022-05-22,186353.88
6752,42576,Defective Item,2024-07-13,93740.92
6753,139260,Late Delivery,2023-04-30,35788.0
6754,58323,Late Delivery,2025-03-04,9128.94
6755,66067,Damaged Product,2024-07-12,90399.61
6756,117004,Wrong Product,2025-11-19,13062.83
6757,189596,Quality Issue,2022-04-24,45345.49
6758,33931,Defective Item,2022-02-08,57891.43
6759,87418,Changed Mind,2022-08-28,49258.61
6760,169908,Late Delivery,2022-09-11,66406.91
6761,140270,Damaged Product,2023-05-19,14894.54
6762,3801,Late Delivery,2024-10-11,71680.73
6763,91001,Defective Item,2023-12-30,30285.28
6764,49830,Changed Mind,2023-05-30,11547.07
6765,161460,Late Delivery,2023-10-01,85108.32
6766,167324,Late Delivery,2025-02-15,66287.52
6767,124925,Damaged Product,2024-12-24,26141.71
6768,175614,Changed Mind,2025-10-30,186487.34
6769,87792,Damaged Product,2025-06-09,8453.39
6770,191425,Defective Item,2025-12-21,162655.15
6771,120895,Defective Item,2025-11-15,98264.72
6772,57799,Changed Mind,2024-08-21,151913.28
6773,182692,Size Issue,2025-10-29,75793.98
6774,19740,Changed Mind,2024-01-03,64342.29
6775,28507,Quality Issue,2023-04-16,30329.27
6776,170792,Late Delivery,2025-06-02,91427.43
6777,180836,Damaged Product,2024-05-22,68302.21
6778,69796,Size Issue,2022-04-08,26165.4
6779,131092,Damaged Product,2023-09-08,20572.05
6780,7472,Quality Issue,2022-07-18,31926.44
6781,71188,Late Delivery,2024-04-24,6124.39
6782,163779,Late Delivery,2022-05-16,111652.55
6783,109618,Changed Mind,2024-03-05,86.13
6784,44018,Damaged Product,2024-05-13,10106.98
6785,51816,Size Issue,2024-06-10,8198.89
6786,17798,Defective Item,2022-03-05,2349.23
6787,27346,Damaged Product,2025-12-10,156156.63
6788,71649,Size Issue,2025-02-06,23189.89
6789,115728,Defective Item,2025-05-25,212425.54
6790,55832,Wrong Product,2022-07-21,63237.91
6791,169803,Changed Mind,2025-02-08,190023.8
6792,8468,Defective Item,2024-11-27,51661.52
6793,41057,Wrong Product,2024-06-16,9299.87
6794,165829,Damaged Product,2024-11-13,20284.38
6795,78547,Size Issue,2025-07-19,0.0
6796,167795,Changed Mind,2023-06-13,97683.52
6797,48776,Quality Issue,2024-05-25,41526.76
6798,92736,Changed Mind,2023-10-27,183613.93
6799,127659,Changed Mind,2023-04-23,162614.71
6800,186485,Size Issue,2026-01-04,49904.49
6801,28655,Changed Mind,2023-07-20,79313.02
6802,64284,Damaged Product,2024-05-27,18673.81
6803,9902,Size Issue,2025-08-24,53077.68
6804,158368,Changed Mind,2023-04-30,85390.82
6805,58778,Changed Mind,2022-10-22,29666.21
6806,124281,Wrong Product,2024-12-20,38537.65
6807,129969,Wrong Product,2024-02-24,80861.15
6808,161378,Size Issue,2024-09-07,46546.65
6809,188714,Wrong Product,2025-10-24,126038.88
6810,36772,Damaged Product,2022-05-17,35125.75
6811,117247,Wrong Product,2022-04-02,37063.82
6812,19251,Size Issue,2023-11-10,24294.83
6813,1965,Late Delivery,2024-02-29,79826.02
6814,10313,Wrong Product,2023-06-05,37499.79
6815,52186,Damaged Product,2025-06-22,56651.33
6816,115068,Quality Issue,2022-12-14,164362.89
6817,47252,Size Issue,2023-12-15,44034.32
6818,132368,Wrong Product,2024-01-02,84791.06
6819,96573,Wrong Product,2022-05-25,10088.09
6820,161988,Defective Item,2026-01-07,165130.35
6821,177218,Size Issue,2022-06-02,65862.17
6822,69377,Late Delivery,2023-12-14,188971.02
6823,111451,Damaged Product,2024-09-25,89871.83
6824,52667,Damaged Product,2022-05-12,3422.69
6825,168500,Damaged Product,2025-07-12,74577.43
6826,70359,Late Delivery,2024-11-10,49258.29
6827,111785,Late Delivery,2023-05-29,19887.26
6828,12069,Wrong Product,2023-08-11,1566.56
6829,71963,Quality Issue,2022-07-02,164785.8
6830,75677,Damaged Product,2023-03-28,137118.28
6831,33011,Late Delivery,2024-12-04,17132.99
6832,134981,Wrong Product,2023-08-23,19531.93
6833,101008,Defective Item,2025-08-02,42748.97
6834,184,Late Delivery,2022-04-28,268312.76
6835,48085,Quality Issue,2025-01-16,2099.86
6836,123069,Defective Item,2025-03-28,38135.85
6837,197851,Quality Issue,2025-11-25,8006.87
6838,182103,Changed Mind,2025-09-12,117503.12
6839,134863,Wrong Product,2025-12-27,15216.73
6840,78090,Late Delivery,2023-04-13,61574.36
6841,111032,Damaged Product,2024-11-07,88490.54
6842,190784,Changed Mind,2022-01-23,29981.42
6843,100778,Quality Issue,2024-08-10,44650.38
6844,198283,Damaged Product,2022-05-11,42248.1
6845,101444,Late Delivery,2023-04-27,56050.53
6846,185434,Size Issue,2024-06-27,45355.31
6847,125624,Changed Mind,2025-02-03,10184.79
6848,98155,Changed Mind,2025-10-03,77186.78
6849,164437,Quality Issue,2024-07-21,44773.87
6850,191740,Damaged Product,2025-12-25,65321.41
6851,173656,Defective Item,2023-11-26,22516.12
6852,5728,Late Delivery,2026-01-12,139416.35
6853,128646,Wrong Product,2025-12-12,88768.48
6854,12042,Size Issue,2023-02-02,131073.47
6855,28597,Size Issue,2025-09-25,28007.085
6856,84981,Wrong Product,2025-08-14,106343.6
6857,79359,Defective Item,2022-05-04,152095.93
6858,42672,Late Delivery,2025-08-18,77414.65
6859,133925,Changed Mind,2024-10-17,18606.31
6860,197429,Late Delivery,2024-09-16,32900.77
6861,197834,Late Delivery,2023-08-31,55287.34
6862,186204,Changed Mind,2023-10-05,64378.51
6863,45328,Quality Issue,2024-03-02,133525.7
6864,190118,Damaged Product,2023-09-04,22210.37
6865,27881,Wrong Product,2025-09-13,121042.91
6866,151120,Damaged Product,2024-07-15,80808.51
6867,62102,Changed Mind,2023-10-19,51470.39
6868,148810,Size Issue,2024-11-27,124008.2
6869,101700,Wrong Product,2024-12-16,13063.88
6870,172201,Wrong Product,2025-06-01,0.0
6871,196648,Late Delivery,2022-08-31,62587.23
6872,55630,Quality Issue,2024-01-15,127484.33
6873,145711,Size Issue,2023-04-28,168858.38
6874,12787,Wrong Product,2022-10-05,28171.13
6875,79421,Wrong Product,2025-06-03,106785.37
6876,12948,Defective Item,2025-05-13,23466.46
6877,128721,Changed Mind,2024-07-14,76150.06
6878,47981,Defective Item,2025-02-21,110129.38
6879,147983,Size Issue,2025-06-28,109910.85
6880,6253,Size Issue,2023-02-24,16148.63
6881,12951,Damaged Product,2026-01-14,25630.95
6882,8283,Defective Item,2022-05-03,2964.43
6883,170480,Late Delivery,2023-12-08,37037.81
6884,115745,Changed Mind,2022-07-18,75549.6
6885,116329,Late Delivery,2023-07-31,75273.0
6886,153584,Late Delivery,2023-01-01,70814.58
6887,137509,Quality Issue,2024-09-20,84163.04
6888,13564,Damaged Product,2022-07-15,46118.62
6889,55600,Size Issue,2025-10-13,26344.01
6890,106631,Late Delivery,2025-12-29,155624.88
6891,112354,Wrong Product,2022-06-22,36074.99
6892,102937,Size Issue,2024-08-18,25426.57
6893,90951,Wrong Product,2025-08-08,19673.65
6894,62435,Quality Issue,2023-04-28,104951.49
6895,19019,Wrong Product,2025-09-08,53841.81
6896,174802,Damaged Product,2023-09-24,162487.05
6897,30793,Wrong Product,2023-10-19,46863.78
6898,198418,Defective Item,2022-06-11,65009.98
6899,183723,Quality Issue,2022-05-23,11758.82
6900,159818,Defective Item,2022-12-25,18159.51
6901,11886,Quality Issue,2025-04-05,64320.52
6902,21291,Damaged Product,2025-01-29,55282.5
6903,107267,Defective Item,2025-07-25,38275.28
6904,166347,Damaged Product,2022-10-27,2771.03
6905,69195,Damaged Product,2024-09-03,4698.13
6906,5293,Quality Issue,2024-07-08,0.0
6907,102873,Wrong Product,2023-03-04,37773.74
6908,13453,Size Issue,2022-07-22,71854.88
6909,160408,Changed Mind,2022-04-03,23040.53
6910,51604,Changed Mind,2024-07-02,30925.62
6911,185937,Wrong Product,2025-04-14,35496.58
6912,74335,Changed Mind,2022-09-28,171559.39
6913,82877,Quality Issue,2022-01-26,107262.54
6914,159730,Defective Item,2025-10-09,181.91
6915,92646,Late Delivery,2022-02-11,5680.86
6916,118433,Size Issue,2023-04-05,4704.22
6917,27938,Damaged Product,2025-05-24,61748.65
6918,35303,Quality Issue,2022-05-16,30056.7
6919,130392,Damaged Product,2022-02-11,52827.37
6920,8922,Defective Item,2024-02-01,60736.86
6921,55458,Damaged Product,2022-07-10,3615.55
6922,44749,Changed Mind,2025-05-10,14955.2
6923,12394,Quality Issue,2024-05-12,118996.17
6924,126716,Changed Mind,2023-03-30,59664.59
6925,81244,Wrong Product,2025-06-10,15584.07
6926,175004,Changed Mind,2025-03-17,48842.57
6927,186449,Wrong Product,2022-11-18,107166.12
6928,181668,Changed Mind,2024-01-04,202891.96
6929,107148,Damaged Product,2022-03-15,106556.05
6930,143331,Damaged Product,2022-10-06,66780.67
6931,92710,Damaged Product,2025-07-15,3329.4
6932,167736,Changed Mind,2024-10-08,36894.34
6933,119847,Damaged Product,2023-07-16,14701.19
6934,194187,Defective Item,2025-06-12,34081.82
6935,164546,Defective Item,2025-10-03,397540.605
6936,186562,Damaged Product,2024-01-05,97530.13
6937,176296,Quality Issue,2025-11-13,23503.44
6938,114557,Size Issue,2023-11-25,48782.55
6939,164503,Defective Item,2022-01-25,53651.33
6940,512,Size Issue,2023-12-27,131726.38
6941,96927,Late Delivery,2025-08-17,47108.44
6942,168096,Damaged Product,2025-05-09,57702.06
6943,83578,Size Issue,2024-10-24,34063.27
6944,189753,Defective Item,2022-07-14,22284.64
6945,40301,Late Delivery,2025-02-17,51412.99
6946,155071,Defective Item,2024-01-14,31728.62
6947,21977,Damaged Product,2025-08-19,10871.96
6948,32609,Defective Item,2023-08-07,71157.3
6949,146894,Changed Mind,2023-07-13,39841.69
6950,82085,Defective Item,2022-04-10,40922.49
6951,54952,Changed Mind,2025-08-04,50591.55
6952,196019,Late Delivery,2023-04-17,72847.04
6953,164583,Damaged Product,2022-05-02,10835.45
6954,137730,Size Issue,2025-06-11,51135.67
6955,199138,,2024-02-15,10603.79
6956,16573,Defective Item,2024-02-08,21781.75
6957,27168,Changed Mind,2025-08-22,283244.76
6958,6484,Quality Issue,2025-10-27,8763.62
6959,150705,Damaged Product,2025-07-21,53427.51
6960,72211,Defective Item,2023-05-05,63692.12
6961,81756,Defective Item,2025-10-18,11854.51
6962,72117,Quality Issue,2025-10-26,30771.36
6963,83004,Quality Issue,2025-07-13,58363.66
6964,109960,Damaged Product,2025-02-12,205422.03
6965,58325,Wrong Product,2023-08-31,63225.07
6966,352,Late Delivery,2024-01-12,38406.71
6967,166592,Changed Mind,2025-04-14,5144.79
6968,17196,Quality Issue,2025-09-16,104685.24
6969,116216,Wrong Product,2022-12-10,60403.48
6970,86711,Late Delivery,2023-05-01,113844.65
6971,9160,Late Delivery,2022-08-04,42376.71
6972,42023,Late Delivery,2025-08-19,37177.83
6973,160099,Defective Item,2025-05-16,128235.96
6974,29187,Damaged Product,2022-02-18,22911.81
6975,137125,Size Issue,2022-05-04,6218.49
6976,173248,Wrong Product,2024-05-30,65559.99
6977,79258,Defective Item,2024-09-26,53153.89
6978,105412,,2023-01-05,1435.8
6979,147303,Damaged Product,2024-08-28,20040.75
6980,149421,Size Issue,2022-12-16,194003.07
6981,106958,Wrong Product,2024-09-23,71564.77
6982,64924,Late Delivery,2022-09-27,13767.01
6983,12825,Damaged Product,2022-06-21,4853.35
6984,155831,Defective Item,2023-11-08,57351.89
6985,111395,Changed Mind,2025-12-29,17341.67
6986,143509,Damaged Product,2025-10-28,70541.32
6987,127205,,2022-09-22,670.57
6988,31925,Changed Mind,2023-09-22,86161.58
6989,59815,Wrong Product,2022-12-31,14406.45
6990,2689,Size Issue,2023-03-30,98481.79
6991,184875,Size Issue,2025-08-06,59188.52
6992,188002,Wrong Product,2025-03-13,46254.72
6993,186965,Wrong Product,2025-09-04,129.4
6994,134167,Size Issue,2024-08-08,63957.08
6995,24529,Changed Mind,2022-07-03,36965.45
6996,38102,Size Issue,2025-09-12,39268.6
6997,88932,Late Delivery,2032-01-01,5273.52
6998,179069,Quality Issue,2023-12-04,23956.5
6999,189251,Late Delivery,2023-10-01,135064.79
7000,3952,Changed Mind,2025-04-17,177716.85
7001,34318,Late Delivery,2025-08-26,108167.71
7002,184740,Quality Issue,2024-03-24,63802.58
7003,49483,Quality Issue,2023-12-13,29695.09
7004,30460,Size Issue,2023-05-19,48815.61
7005,126699,Defective Item,2022-04-24,165835.58
7006,3051,Defective Item,2022-03-25,48821.19
7007,133751,Quality Issue,2023-12-26,59335.13
7008,135335,Size Issue,2025-01-31,78681.89
7009,35631,Size Issue,2024-02-07,17316.98
7010,123068,Defective Item,2024-04-08,98556.86
7011,113596,Size Issue,2024-03-23,28654.59
7012,143710,Late Delivery,2022-04-02,-16764.11
7013,97634,Defective Item,2024-01-25,106719.08
7014,98199,Defective Item,2025-10-13,29877.91
7015,161534,Damaged Product,2025-05-15,127308.54
7016,182491,Damaged Product,2022-05-28,11428.7
7017,142511,Size Issue,2023-09-23,25229.31
7018,184761,Defective Item,2024-04-29,25703.14
7019,179174,Wrong Product,2022-08-07,71948.3
7020,15799,Size Issue,2025-01-18,24768.88
7021,73825,Late Delivery,2024-07-26,6795.6
7022,108510,Size Issue,2025-08-09,36312.57
7023,25147,Late Delivery,2025-06-11,44986.37
7024,188920,Wrong Product,2025-02-10,60753.02
7025,123013,Defective Item,2022-12-20,77754.75
7026,119050,Changed Mind,2023-03-06,23855.94
7027,54068,Size Issue,2022-04-18,32620.68
7028,198895,Wrong Product,2024-02-29,78775.22
7029,193987,Damaged Product,2024-08-14,54528.49
7030,32049,Changed Mind,2022-12-22,27754.92
7031,76802,Size Issue,2025-07-19,88300.51
7032,121783,Changed Mind,2023-06-25,2930.55
7033,122250,Wrong Product,2024-03-04,154113.5
7034,32497,Size Issue,2024-11-08,207908.35
7035,184849,Wrong Product,2024-05-18,35521.91
7036,12499,Late Delivery,2025-12-10,137423.75
7037,178349,Quality Issue,2022-05-31,69973.17
7038,40931,Damaged Product,2024-12-03,41026.73
7039,127165,Changed Mind,2022-10-21,1800.34
7040,9398,Defective Item,2024-02-06,32013.05
7041,66628,Damaged Product,2022-05-12,2085.05
7042,148310,Defective Item,2024-05-05,13590.11
7043,107300,Size Issue,2025-12-17,81981.78
7044,96483,Damaged Product,2025-06-28,119530.04
7045,17643,Wrong Product,2025-05-19,42373.66
7046,168763,Defective Item,2022-09-30,23086.46
7047,10475,Late Delivery,2024-03-15,93491.61
7048,46228,Changed Mind,2023-07-01,54205.29
7049,108847,Changed Mind,2023-10-24,112394.92
7050,22571,Size Issue,2025-07-09,161838.38
7051,186077,Size Issue,2025-12-04,41887.4
7052,1412,Size Issue,2025-06-09,180759.88
7053,104322,Changed Mind,2024-02-02,134850.37
7054,88480,,2022-01-17,196016.53
7055,188421,Changed Mind,2022-08-30,79061.84
7056,93512,Late Delivery,2023-06-03,30223.89
7057,56457,Wrong Product,2022-07-29,17808.39
7058,13611,Late Delivery,2023-11-01,48327.53
7059,168309,Damaged Product,2024-09-13,34052.38
7060,130731,Defective Item,2024-11-01,64110.96
7061,86369,Changed Mind,2023-02-16,20913.62
7062,114033,Quality Issue,2023-12-25,28230.97
7063,78622,Defective Item,2022-05-23,43445.71
7064,31054,Defective Item,2022-09-30,186972.28
7065,113684,Defective Item,2024-01-06,4090.69
7066,73253,Wrong Product,2025-07-05,175191.38
7067,140158,Wrong Product,2022-11-14,21507.56
7068,153914,Late Delivery,2023-04-12,31634.86
7069,196666,Damaged Product,2025-06-24,12098.73
7070,62780,Damaged Product,2022-10-29,33411.0
7071,151292,Size Issue,2024-06-14,21007.17
7072,74414,Changed Mind,2024-06-03,75416.9
7073,171122,Damaged Product,2022-12-21,39304.09
7074,135582,Damaged Product,2024-09-07,24186.89
7075,19824,Wrong Product,2024-12-05,124771.01
7076,189155,Quality Issue,2025-01-19,104606.54
7077,118304,Size Issue,2024-01-04,98273.77
7078,101422,Damaged Product,2023-04-18,61504.39
7079,71802,Quality Issue,2024-04-01,58836.91
7080,121676,Damaged Product,2023-01-20,1700.32
7081,55981,Damaged Product,2025-01-15,18095.19
7082,60801,Late Delivery,2024-10-18,113657.98
7083,144430,Changed Mind,2023-01-03,110038.12
7084,82004,Defective Item,2024-05-22,144030.35
7085,64915,Size Issue,2025-05-31,26133.04
7086,51304,Size Issue,2025-01-31,150091.25
7087,96000,Wrong Product,2022-02-04,87042.11
7088,179193,Late Delivery,2024-11-12,40648.99
7089,104423,Quality Issue,2024-02-10,93211.85
7090,114195,Quality Issue,2022-04-24,26570.55
7091,75783,Size Issue,2022-01-23,35269.98
7092,43833,Defective Item,2025-12-19,49957.97
7093,115206,Wrong Product,2025-04-21,10370.89
7094,129261,Changed Mind,2025-11-14,184514.43
7095,172354,Size Issue,2022-11-04,47613.86
7096,35979,Late Delivery,2024-12-14,38342.52
7097,103812,Defective Item,2022-10-09,174682.79
7098,34041,Defective Item,2024-08-19,125115.98
7099,90898,Wrong Product,2024-10-08,21787.65
7100,29471,Changed Mind,2022-03-31,80179.86
7101,158087,Wrong Product,2023-11-12,15817.44
7102,162364,Wrong Product,2024-11-09,28869.35
7103,1779,Size Issue,2023-09-03,167833.59
7104,156619,Size Issue,2024-11-20,33269.77
7105,27846,Size Issue,2025-01-05,229503.07
7106,34666,Damaged Product,2023-11-03,14510.2
7107,54656,Changed Mind,2025-01-03,11426.41
7108,48013,Defective Item,2025-06-03,24086.09
7109,176840,Wrong Product,2023-03-07,158502.84
7110,184362,Quality Issue,2024-05-05,11934.34
7111,133735,Wrong Product,2025-12-09,140697.93
7112,172861,Size Issue,2024-12-31,53852.73
7113,172588,Size Issue,2023-11-11,22566.08
7114,85529,Changed Mind,2023-12-08,58030.34
7115,71939,Defective Item,2025-11-15,26270.11
7116,127161,Changed Mind,2022-02-13,17227.24
7117,198864,Changed Mind,2025-04-16,35307.22
7118,143751,Size Issue,2024-02-09,17966.61
7119,161448,Quality Issue,2025-02-20,64951.35
7120,103286,Late Delivery,2025-09-10,168129.6
7121,165425,Late Delivery,2025-08-11,87002.49
7122,173570,Changed Mind,2024-12-09,111777.39
7123,196420,Changed Mind,2025-12-03,135579.0
7124,134959,Defective Item,2025-04-03,59937.08
7125,68194,Changed Mind,2023-11-29,178632.9
7126,95096,Defective Item,2024-04-20,40046.82
7127,141510,Wrong Product,2024-03-26,22344.21
7128,144239,Defective Item,2022-12-23,7669.7
7129,51512,Late Delivery,2023-05-08,48478.69
7130,188128,Quality Issue,2023-07-09,15507.08
7131,79724,Damaged Product,2025-05-05,144928.47
7132,57190,Damaged Product,2025-02-11,39853.16
7133,13060,Quality Issue,2023-02-07,194565.78
7134,152120,Defective Item,2022-12-11,78749.55
7135,60171,Damaged Product,2022-11-24,57946.7
7136,81236,Size Issue,2024-06-03,59134.92
7137,153675,Size Issue,2023-11-08,141604.02
7138,193414,Wrong Product,2025-08-06,36707.38
7139,87850,Changed Mind,2022-01-29,116071.03
7140,13084,Wrong Product,2022-06-29,162201.08
7141,70863,Wrong Product,2024-03-21,22201.87
7142,75781,Defective Item,2025-06-09,70254.98
7143,55713,,2022-12-13,248031.5
7144,87353,Late Delivery,2024-10-14,3973.74
7145,62388,Damaged Product,2024-06-30,85972.15
7146,140535,Changed Mind,2023-10-16,29701.31
7147,42107,Damaged Product,2025-06-29,29112.22
7148,63067,Defective Item,2024-11-26,5348.55
7149,38570,Defective Item,2023-06-12,72540.67
7150,87362,Wrong Product,2025-04-30,56510.11
7151,127195,Damaged Product,2025-08-25,5805.65
7152,195809,Changed Mind,2025-11-28,50336.95
7153,299,Size Issue,2022-02-06,128121.23
7154,34777,Wrong Product,2022-06-12,9929.87
7155,186277,Defective Item,2025-04-04,8921.05
7156,12071,Defective Item,2023-10-20,39062.63
7157,95093,Defective Item,2023-03-20,55301.03
7158,157016,Late Delivery,2022-10-15,28247.3
7159,174921,Defective Item,2023-12-18,69224.23
7160,103125,Wrong Product,2022-10-15,121599.79
7161,97409,Changed Mind,2024-11-06,104232.93
7162,111853,Defective Item,2025-03-07,44538.54
7163,54932,Changed Mind,2023-09-30,49986.52
7164,141661,Damaged Product,2022-07-17,21037.75
7165,168970,Wrong Product,2022-07-28,33010.53
7166,95392,Damaged Product,2022-03-27,43411.5
7167,125239,Changed Mind,2022-05-21,4647.64
7168,56591,Quality Issue,2024-08-19,4941.36
7169,73265,Damaged Product,2024-04-03,95434.22
7170,28120,,2023-12-11,44167.44
7171,135894,Damaged Product,2022-12-20,165892.04
7172,64422,Changed Mind,2024-01-01,83700.19
7173,158932,Defective Item,2022-04-04,204962.05
7174,170555,Damaged Product,2025-04-05,7723.73
7175,130941,Changed Mind,2022-03-04,72206.1
7176,179406,Late Delivery,2023-04-11,59051.44
7177,188490,Defective Item,2023-10-12,141766.22
7178,34284,Quality Issue,2023-02-24,97690.04
7179,68594,Defective Item,2025-05-12,57561.62
7180,107380,Defective Item,2025-01-26,57331.71
7181,137363,Size Issue,2025-06-03,21337.48
7182,24765,Damaged Product,2024-10-30,115886.02
7183,61733,Size Issue,2022-08-13,7287.79
7184,7196,Quality Issue,2024-05-14,28709.53
7185,57310,Late Delivery,2024-04-27,58488.85
7186,160965,Size Issue,2025-12-23,154290.57
7187,106998,Size Issue,2022-06-09,54641.63
7188,12965,Quality Issue,2022-12-22,44890.86
7189,12701,Wrong Product,2023-08-27,21670.29
7190,48686,Defective Item,2024-11-16,31889.06
7191,19294,Quality Issue,2023-01-04,59208.11
7192,9837,Quality Issue,2025-06-20,81890.43
7193,34339,Damaged Product,2023-04-03,34951.49
7194,135114,Changed Mind,2025-08-06,42299.02
7195,149873,Late Delivery,2023-12-12,10036.27
7196,97743,Changed Mind,2022-11-21,33490.73
7197,177949,Damaged Product,2025-09-18,128163.93
7198,170724,Quality Issue,2022-09-23,100708.42
7199,21479,Wrong Product,2025-04-20,9790.73
7200,9521,Size Issue,2025-10-31,143976.84
7201,8348,Late Delivery,2024-08-16,143427.57
7202,23486,Damaged Product,2023-04-10,153152.52
7203,74868,Damaged Product,2025-12-31,53424.87
7204,8941,Defective Item,2024-01-10,39365.37
7205,15046,Size Issue,2024-10-14,35547.36
7206,159364,Wrong Product,2025-09-19,149425.35
7207,159233,Wrong Product,2023-10-16,124551.75
7208,157096,Defective Item,2025-03-07,40491.11
7209,189807,Late Delivery,2025-02-27,11005.73
7210,80538,Changed Mind,2024-11-24,136076.11
7211,38368,Quality Issue,2025-07-19,52452.81
7212,148124,Quality Issue,2024-06-14,173381.66
7213,112645,Changed Mind,2024-02-18,1339.86
7214,164528,Changed Mind,2023-11-06,9719.54
7215,125,Wrong Product,2024-04-17,122048.62
