product_id,product_name,category,sub_category,brand,vendor_id,cost_price,selling_price,profit
PROD00821,Essential Syska Decor,Home,Decor,Syska,VEND0075,45482.66,61767.21,16284.55
PROD01005,Digital Noise Footwear,Fashion,Footwear,Noise,VEND0163,10297.51,15696.3,5398.79
PROD01068,Premium Ikea Cycling,Sports,Cycling,Ikea,VEND0066,16058.12,17935.12,1877.0
PROD00665,Pro Casio Furniture,Home,Furniture,Casio,VEND0266,18503.29,20828.88,2325.59
PROD00143,Ultra Syska Skin Care,Beauty,Skin Care,Syska,VEND0210,45526.56,50498.45,4971.89
PROD01616,Smart Sony Perfume,Beauty,Perfume,Sony,VEND0232,49513.47,66978.97,17465.5
PROD01450,Mini Dell Kitchen,Home,Kitchen,Dell,VEND0027,18384.19,21693.18,3308.99
PROD00865,Mini Bajaj Cycling,Sports,Cycling,Bajaj,VEND0182,984.99,1424.73,439.74
PROD00422,Pro Sony Watches,Fashion,Watches,Sony,VEND0218,38012.21,51879.82,13867.61
PROD00637,Pro Dell Camera,Electronics,Camera,Dell,VEND0218,10578.53,15631.99,5053.46
PROD01753,Smart Nivea Watches,Fashion,Watches,Nivea,VEND0219,41465.44,62555.17,21089.73
PROD01300,Pro Loreal Perfume,Beauty,Perfume,Loreal,VEND0220,39606.15,51006.58,11400.43
PROD00616,Eco Nike Cycling,Sports,Cycling,Nike,VEND0293,38050.71,54692.88,16642.17
PROD00942,Digital Bajaj Headphones,Electronics,Headphones,Bajaj,VEND0156,46755.36,61499.71,14744.35
PROD01356,Elite Noise Outdoor,Sports,Outdoor,Noise,VEND0146,12901.72,17781.03,4879.31
PROD01933,Premium Lakme Hair Care,Beauty,Hair Care,Lakme,VEND0106,6675.87,7603.07,927.2
PROD00042,Pro Reebok Education,Books,Education,Reebok,VEND0297,6038.34,9867.69,3829.35
PROD01830,Max Nivea Cycling,Sports,Cycling,Nivea,VEND0268,28212.33,33842.59,5630.26
PROD01964,Luxury Mi Children,Books,Children,Mi,VEND0234,29467.43,43640.07,14172.64
PROD00132,Eco Cello Bags,Fashion,Bags,Cello,VEND0123,6115.23,10297.36,4182.13
PROD01800,Pro Canon Perfume,Beauty,Perfume,Canon,VEND0210,1496.68,1886.95,390.27
PROD01010,Advanced Borosil Men Clothing,Fashion,Men Clothing,Borosil,VEND0060,45013.71,53280.66,8266.95
PROD01085,Digital Lakme Perfume,Beauty,Perfume,Lakme,VEND0105,43016.29,70834.18,27817.89
PROD01884,Digital Boat Smart Watch,Electronics,Smart Watch,Boat,VEND0202,17268.36,23873.17,6604.81
PROD01363,Mini Canon Education,Books,Education,Canon,VEND0015,23912.39,39524.34,15611.95
PROD01522,Wireless Canon Fiction,Books,Fiction,Canon,VEND0009,18117.39,22138.87,4021.48
PROD00165,Advanced Borosil Education,Books,Education,Borosil,VEND0168,1299.98,2119.67,819.69
PROD00725,Max Bajaj Storage,Home,Storage,Bajaj,VEND0129,36041.99,56629.17,20587.18
PROD00291,Luxury Ikea Decor,Home,Decor,Ikea,VEND0282,3722.91,5221.58,1498.67
PROD01160,Elite Boat Mobile,Electronics,Mobile,Boat,VEND0249,45125.65,69641.0,24515.35
PROD01559,Eco Reebok Hair Care,Beauty,Hair Care,Reebok,VEND0249,16469.6,21251.89,4782.29
PROD01035,Wireless Us Polo Fitness,Sports,Fitness,Us polo,VEND0068,23051.54,26413.38,3361.84
PROD01381,Advanced Adidas Children,Books,Children,Adidas,VEND0144,1332.74,1564.29,231.55
PROD00779,Advanced Syska Laptop,Electronics,Laptop,Syska,VEND0198,4901.11,7523.71,2622.6
PROD00840,Mini Hp Fiction,Books,Fiction,Hp,VEND0044,5752.54,7878.9,2126.36
PROD00349,Ultra Us Polo Headphones,Electronics,Headphones,Us polo,VEND0199,48390.92,69410.58,21019.66
PROD01975,Portable Wildcraft Women Clothing,Fashion,Women Clothing,Wildcraft,VEND0162,16719.42,21941.9,5222.48
PROD00572,Mini Allen Solly Cycling,Sports,Cycling,Allen solly,VEND0251,44404.3,75366.68,30962.38
PROD00918,Ultra Puma Outdoor,Sports,Outdoor,Puma,VEND0134,32974.82,43588.1,10613.28
PROD01203,Elite Syska Storage,Home,Storage,Syska,VEND0017,5947.0,7300.45,1353.45
PROD01917,Classic Oneplus Perfume,Beauty,Perfume,Oneplus,VEND0131,26635.41,32015.98,5380.57
PROD01491,Smart Canon Camera,Electronics,Camera,Canon,VEND0001,49477.34,60658.4,11181.06
PROD01615,Pro Allen Solly Cricket,Sports,Cricket,Allen solly,VEND0026,15923.28,20574.04,4650.76
PROD01336,Smart Samsung Biography,Books,Biography,Samsung,VEND0143,19489.87,26803.75,7313.88
PROD01873,Wireless Lakme Skin Care,Beauty,Skin Care,Lakme,VEND0005,35079.35,51836.17,16756.82
PROD00137,Max Us Polo Tablet,Electronics,Tablet,Us polo,VEND0002,17026.77,26776.82,9750.05
PROD00459,Ultra Wildcraft Skin Care,Beauty,Skin Care,Wildcraft,VEND0062,33320.67,49808.78,16488.11
PROD01361,Luxury Mi Outdoor,Sports,Outdoor,Mi,VEND0179,38159.4,63888.69,25729.29
PROD00334,Max Dell Fitness,Sports,Fitness,Dell,VEND0210,49307.56,68204.32,18896.76
PROD01177,Wireless Milton Fitness,Sports,Fitness,Milton,VEND0106,5315.28,7855.75,2540.47
PROD01953,Eco Wildcraft Women Clothing,Fashion,Women Clothing,Wildcraft,VEND0062,10361.14,12330.31,1969.17
PROD01787,Pro Maybelline Men Clothing,Fashion,Men Clothing,Maybelline,VEND0039,40191.87,62159.4,21967.53
PROD00817,Digital Philips Cycling,Sports,Cycling,Philips,VEND0071,7627.82,12496.7,4868.88
PROD00606,Ultra Lenovo Cycling,Sports,Cycling,Lenovo,VEND0210,2336.62,2800.42,463.8
PROD01886,Classic Adidas Smart Watch,Electronics,Smart Watch,Adidas,VEND0168,15951.92,26498.65,10546.73
PROD01928,Classic Mamaearth Fiction,Books,Fiction,Mamaearth,VEND0211,29028.88,39213.95,10185.07
PROD01335,Premium Oneplus Laptop,Electronics,Laptop,Oneplus,VEND0206,5338.97,6908.74,1569.77
PROD00911,Eco Dell Lighting,Home,Lighting,Dell,VEND0160,34219.5,48712.09,14492.59
PROD01960,Eco Wildcraft Storage,Home,Storage,Wildcraft,VEND0298,3090.21,3821.2,730.99
PROD01226,Luxury Lenovo Watches,Fashion,Watches,Lenovo,VEND0065,12353.49,17700.38,5346.89
PROD00329,Ultra Milton Headphones,Electronics,Headphones,Milton,VEND0168,10147.73,14430.03,4282.3
PROD00319,Max Noise Biography,Books,Biography,Noise,VEND0291,753.51,981.27,227.76
PROD01553,Eco Adidas Perfume,Beauty,Perfume,Adidas,VEND0161,22069.34,31062.32,8992.98
PROD01545,Portable Boat Kitchen,Home,Kitchen,Boat,VEND0268,49671.16,69587.9,19916.74
PROD01759,Eco Dell Skin Care,Beauty,Skin Care,Dell,VEND0258,47933.33,999999.0,952065.67
PROD00168,Elite Canon Mobile,Electronics,Mobile,Canon,VEND0190,44368.6,52416.99,8048.39
PROD00013,Eco Prestige Bags,Fashion,Bags,Prestige,VEND0162,3356.12,5530.49,2174.37
PROD01957,Max Titan Mobile,Electronics,Mobile,Titan,VEND0094,28356.77,35411.46,7054.69
PROD00172,Wireless Prestige Smart Watch,Electronics,Smart Watch,Prestige,VEND0233,9530.94,11182.61,1651.67
PROD00650,Premium Noise Furniture,Home,Furniture,Noise,VEND0282,33565.35,48346.71,14781.36
PROD01524,Advanced Ikea Women Clothing,Fashion,Women Clothing,Ikea,VEND0216,23046.4,36900.78,13854.38
PROD01231,Wireless Maybelline Children,Books,Children,Maybelline,VEND0262,42129.81,51720.77,9590.96
PROD01430,Portable Hp Perfume,Beauty,Perfume,Hp,VEND0074,47239.79,71139.13,23899.34
PROD00902,Digital Reebok Children,Books,Children,Reebok,VEND0089,19109.17,27270.15,8160.98
PROD00673,Pro Nike Makeup,Beauty,Makeup,Nike,VEND0083,24101.76,33436.1,9334.34
PROD00259,Ultra Nivea Children,Books,Children,Nivea,VEND0016,25678.65,39800.34,14121.69
PROD00845,Premium Cello Smart Watch,Electronics,Smart Watch,Cello,VEND0253,42777.78,61005.42,18227.64
PROD00868,Essential Sony Biography,Books,Biography,Sony,VEND0122,13611.3,15681.29,2069.99
PROD01212,Essential Loreal Lighting,Home,Lighting,Loreal,VEND0227,27072.67,45342.6,18269.93
PROD00139,Wireless Bajaj Watches,Fashion,Watches,Bajaj,VEND0097,18891.64,31354.67,12463.03
PROD00894,Eco Dell Bags,Fashion,Bags,Dell,VEND0195,29933.05,45237.97,15304.92
PROD01866,Max Lakme Storage,Home,Storage,Lakme,VEND0103,20728.44,33189.66,12461.22
PROD00550,Classic Wildcraft Lighting,Home,Lighting,Wildcraft,VEND0300,33875.95,54018.13,20142.18
PROD00320,Classic Noise Education,Books,Education,Noise,VEND0219,30567.18,45338.33,14771.15
PROD01329,Digital Lg Lighting,Home,Lighting,Lg,VEND0053,41833.23,66385.45,24552.22
PROD01828,Ultra Boat Perfume,Beauty,Perfume,Boat,VEND0281,31326.94,44319.9,12992.96
PROD00140,Premium Mamaearth Education,Books,Education,Mamaearth,VEND0163,11716.44,18340.06,6623.62
PROD01761,Pro Syska Cricket,Sports,Cricket,Syska,VEND0295,26040.78,33596.87,7556.09
PROD00532,Ultra Syska Camera,Electronics,Camera,Syska,VEND0076,39095.2,45644.09,6548.89
PROD00225,Max Allen Solly Camera,Electronics,Camera,Allen solly,VEND0093,25449.0,28272.27,2823.27
PROD00724,Classic Puma Kitchen,Home,Kitchen,Puma,VEND0256,23675.7,26181.66,2505.96
PROD00787,Premium Syska Fitness,Sports,Fitness,Syska,VEND0154,6797.53,11108.49,4310.96
PROD01178,Elite Ikea Women Clothing,Fashion,Women Clothing,Ikea,VEND0051,35422.76,55159.57,19736.81
PROD00410,Elite Bajaj Fitness,Sports,Fitness,Bajaj,VEND0059,9388.64,12163.84,2775.2
PROD00326,Elite Nivea Lighting,Home,Lighting,Nivea,VEND0276,20821.49,29765.17,8943.68
PROD00300,Pro Sony Kitchen,Home,Kitchen,Sony,VEND0010,28649.89,43556.79,14906.9
PROD01281,Classic Mamaearth Storage,Home,Storage,Mamaearth,VEND0126,34732.98,44832.32,10099.34
PROD01158,Digital Apple Education,Books,Education,Apple,VEND0124,10501.01,15637.83,5136.82
PROD00026,Luxury Allen Solly Watches,Fashion,Watches,Allen solly,VEND0103,48219.93,79917.21,31697.28
PROD01888,Mini Noise Storage,Home,Storage,Noise,VEND0257,38403.8,50749.84,12346.04
PROD00715,Max Noise Bags,Fashion,Bags,Noise,VEND0204,49220.51,81194.35,31973.84
PROD00847,Wireless Prestige Storage,Home,Storage,Prestige,VEND0107,31007.31,44480.89,13473.58
PROD00194,Luxury Prestige Fitness,Sports,Fitness,Prestige,VEND0159,1496.21,1891.15,394.94
PROD00441,Eco Samsung Fiction,Books,Fiction,Samsung,VEND0116,10710.39,12282.28,1571.89
PROD00947,Elite Dell Perfume,Beauty,Perfume,Dell,VEND0274,39647.32,58917.69,19270.37
PROD00998,Luxury Ikea Fiction,Books,Fiction,Ikea,VEND0119,9493.58,10568.46,1074.88
PROD01190,Ultra Mamaearth Cycling,Sports,Cycling,Mamaearth,VEND0267,36268.68,55999.98,19731.3
PROD01903,Classic Maybelline Fitness,Sports,Fitness,Maybelline,VEND0128,36608.62,51938.89,15330.27
PROD01269,Smart Mi Women Clothing,Fashion,Women Clothing,Mi,VEND0175,32045.71,39120.02,7074.31
PROD00468,Premium Nivea Men Clothing,Fashion,Men Clothing,Nivea,VEND0092,6014.08,9045.15,3031.07
PROD00006,Portable Maybelline Tablet,Electronics,Tablet,Maybelline,VEND0236,30206.12,47854.86,17648.74
PROD01394,Portable Loreal Fitness,Sports,Fitness,Loreal,VEND0196,18881.67,28897.75,10016.08
PROD00229,Luxury Noise Kitchen,Home,Kitchen,Noise,VEND0085,41575.69,64968.61,23392.92
PROD00543,Max Lg Smart Watch,Electronics,Smart Watch,Lg,VEND0189,45905.65,69904.22,23998.57
PROD00243,Pro Bajaj Smart Watch,Electronics,Smart Watch,Bajaj,VEND0074,870.95,1227.36,356.41
PROD00899,Max Milton Headphones,Electronics,Headphones,Milton,VEND0032,20239.66,12143.796,-8095.86
PROD01209,Luxury Wildcraft Perfume,Beauty,Perfume,Wildcraft,VEND0194,28309.91,46433.13,18123.22
PROD01790,Pro Sony Women Clothing,Fashion,Women Clothing,Sony,VEND0071,47461.67,70071.03,22609.36
PROD00843,Luxury Lg Kitchen,Home,Kitchen,Lg,VEND0229,21008.11,27010.36,6002.25
PROD01702,Portable Apple Makeup,Beauty,Makeup,Apple,VEND0231,46181.36,59698.44,13517.08
PROD01713,Essential Reebok Cycling,Sports,Cycling,Reebok,VEND0057,30951.31,44185.01,13233.7
PROD00662,Advanced Milton Lighting,Home,Lighting,Milton,VEND0006,25545.08,34181.13,8636.05
PROD00315,Wireless Noise Lighting,Home,Lighting,Noise,VEND0204,46699.43,52387.6,5688.17
PROD00692,Smart Titan Education,Books,Education,Titan,VEND0110,39166.31,65390.0,26223.69
PROD01527,Smart Boat Smart Watch,Electronics,Smart Watch,Boat,VEND0126,1557.78,2054.94,497.16
PROD00425,Classic Maybelline Storage,Home,Storage,Maybelline,VEND0085,43059.38,63131.81,20072.43
PROD00595,Eco Loreal Education,Books,Education,Loreal,VEND0049,25979.03,39304.84,13325.81
PROD01994,Classic Mi Cricket,Sports,Cricket,Mi,VEND0142,37607.77,58678.24,21070.47
PROD00623,Wireless Samsung Fitness,Sports,Fitness,Samsung,VEND0227,37196.31,45448.4,8252.09
PROD01188,Eco Titan Children,Electronics,Hair Care,Titan,VEND0227,32211.77,52587.26,20375.49
PROD01058,Max Puma Cycling,Sports,Cycling,Puma,VEND0251,38411.58,44742.65,6331.07
PROD00228,Eco Loreal Camera,Electronics,Camera,Loreal,VEND0193,43825.82,64459.84,20634.02
PROD01135,Smart Lenovo Makeup,Beauty,Makeup,Lenovo,VEND0236,41857.01,49904.66,8047.65
PROD01823,Wireless Casio Smart Watch,Electronics,Smart Watch,Casio,VEND0078,20622.34,31847.22,11224.88
PROD01115,Pro Cello Perfume,Electronics,Hair Care,Cello,VEND0137,5969.69,9122.51,3152.82
PROD00067,Digital Ikea Bags,Fashion,Bags,Ikea,VEND0195,27742.9,33710.51,5967.61
PROD00145,Classic Loreal Fiction,Books,Fiction,Loreal,VEND0163,42624.45,25574.67,-17049.78
PROD00537,Max Loreal Men Clothing,Fashion,Men Clothing,Loreal,VEND0252,40878.43,52399.32,11520.89
PROD00812,Smart Lakme Fitness,Sports,Fitness,Lakme,VEND0096,24258.87,35375.83,11116.96
PROD01767,Advanced Lakme Footwear,Fashion,Footwear,Lakme,VEND0076,5942.3,7993.0,2050.7
PROD00086,Mini Casio Furniture,Home,Furniture,Casio,VEND0173,18986.24,23296.04,4309.8
PROD01351,Ultra Hp Storage,Home,Storage,Hp,VEND0102,21340.68,29455.36,8114.68
PROD01201,Portable Cello Watches,Fashion,Watches,Cello,VEND0251,31841.23,54063.45,22222.22
PROD01936,Classic Samsung Fiction,Books,Fiction,Samsung,VEND0267,37443.0,56509.51,19066.51
PROD01392,Digital Borosil Decor,Home,Decor,Borosil,VEND0070,47577.62,71478.75,23901.13
PROD01162,Classic Samsung Tablet,Electronics,Hair Care,Samsung,VEND0213,5178.04,8329.28,3151.24
PROD01170,Luxury Mi Kitchen,Home,Kitchen,Mi,VEND0213,7857.89,10964.2,3106.31
PROD01027,Elite Allen Solly Cricket,Sports,Cricket,Allen solly,VEND0062,43423.88,64128.28,20704.4
PROD01031,Ultra Noise Outdoor,Sports,Outdoor,Noise,VEND0279,38246.23,55811.1,17564.87
PROD01235,Mini Titan Biography,Books,Biography,Titan,VEND0175,13687.01,20494.47,6807.46
PROD01515,Luxury Samsung Fiction,Books,Fiction,Samsung,VEND0076,43092.61,72689.89,29597.28
PROD01088,Pro Allen Solly Perfume,Beauty,Perfume,Allen solly,VEND0082,21129.86,34724.67,13594.81
PROD00666,Premium Borosil Bags,Fashion,Bags,Borosil,VEND0166,45899.2,74766.64,28867.44
PROD00365,Premium Apple Children,Books,Children,Apple,VEND0009,380.29,544.19,163.9
PROD00078,Elite Syska Biography,Books,Biography,Syska,VEND0040,24255.62,30163.02,5907.4
PROD00028,Eco Canon Skin Care,Beauty,Skin Care,Canon,VEND0284,11273.63,14687.86,3414.23
PROD01457,Luxury Nike Lighting,Home,Lighting,Nike,VEND0129,45659.8,50415.1,4755.3
PROD00526,Wireless Philips Cricket,Sports,Cricket,Philips,VEND0268,27702.42,44447.93,16745.51
PROD01898,Portable Puma Fiction,Books,Fiction,Puma,VEND0133,397.49,663.38,265.89
PROD00056,Essential Us Polo Watches,Fashion,Watches,Us polo,VEND0122,48693.16,75459.14,26765.98
PROD00639,Premium Puma Fiction,Books,Fiction,Puma,VEND0045,1236.46,1891.93,655.47
PROD00303,Elite Syska Children,Books,Children,Syska,VEND0273,18872.4,31592.61,12720.21
PROD00625,Ultra Noise Bags,Fashion,Bags,Noise,VEND0264,49173.49,56287.98,7114.49
PROD00008,Max Dell Outdoor,Sports,Outdoor,Dell,VEND0041,2338.93,2892.65,553.72
PROD00804,Smart Puma Decor,Home,Decor,Puma,VEND0028,37898.8,61079.92,23181.12
PROD01050,Max Hp Fitness,Sports,Fitness,Hp,VEND0234,16439.36,19224.74,2785.38
PROD00337,Wireless Syska Cricket,Sports,Cricket,Syska,VEND0002,6410.99,10816.84,4405.85
PROD00048,Essential Wildcraft Fitness,Sports,Fitness,Wildcraft,VEND0069,46591.21,54146.06,7554.85
PROD01503,Eco Hp Kitchen,Home,Kitchen,Hp,VEND0007,13419.44,22318.66,8899.22
PROD00350,Elite Oneplus Decor,Home,Decor,Oneplus,VEND0190,16546.64,18986.31,2439.67
PROD01080,Advanced Milton Biography,Books,Biography,Milton,VEND0161,40216.13,54683.73,14467.6
PROD00239,Portable Sony Kitchen,Home,Kitchen,Sony,VEND0072,14379.63,22976.59,8596.96
PROD00214,Eco Titan Smart Watch,Electronics,Smart Watch,Titan,VEND0029,31587.69,49838.99,18251.3
PROD01271,Elite Wildcraft Watches,Fashion,Watches,Wildcraft,VEND0022,20963.83,25101.42,4137.59
PROD01315,Portable Cello Cycling,Sports,Cycling,Cello,VEND0047,23037.22,33304.44,10267.22
PROD00794,Premium Samsung Storage,Home,Storage,Samsung,VEND0157,31712.66,46913.05,15200.39
PROD01097,Smart Lg Watches,Fashion,Watches,Lg,VEND0163,24543.41,32515.67,7972.26
PROD01197,Mini Mamaearth Education,Books,Education,Mamaearth,VEND0265,26007.35,32472.26,6464.91
PROD01592,Portable Wildcraft Education,Books,Education,Wildcraft,VEND0194,9731.75,15612.39,5880.64
PROD01606,Portable Wildcraft Skin Care,Beauty,Skin Care,Wildcraft,VEND0250,8324.37,10184.86,1860.49
PROD01697,Eco Adidas Cycling,Sports,Cycling,Adidas,VEND0179,34903.55,50725.72,15822.17
PROD00524,Pro Sony Lighting,Home,Lighting,Sony,VEND0138,13201.63,18205.51,5003.88
PROD00645,Luxury Bajaj Hair Care,Electronics,Hair Care,Bajaj,VEND0280,11032.29,17078.56,6046.27
PROD01531,Essential Samsung Outdoor,Sports,Outdoor,Samsung,VEND0233,19849.71,26879.93,7030.22
PROD00534,Eco Casio Bags,Fashion,Bags,Casio,VEND0243,19183.02,26690.31,7507.29
PROD01532,Essential Milton Cycling,Sports,Cycling,Milton,VEND0081,15336.4,18961.75,3625.35
PROD01227,Advanced Us Polo Watches,Fashion,Watches,Us polo,VEND0105,22326.81,35896.3,13569.49
PROD01075,Ultra Milton Bags,Fashion,Bags,Milton,VEND0154,40582.29,60890.99,20308.7
PROD01323,Premium Reebok Makeup,Beauty,Makeup,Reebok,VEND0129,42795.87,57261.07,14465.2
PROD01282,Ultra Mi Headphones,Electronics,Headphones,Mi,VEND0168,42729.05,54544.04,11814.99
PROD00093,Smart Wildcraft Camera,Electronics,Camera,Wildcraft,VEND0290,42522.15,62092.84,19570.69
PROD00667,Portable Syska Camera,Electronics,Camera,Syska,VEND0135,31696.67,40067.67,8371.0
PROD00281,Elite Lg Skin Care,Beauty,Skin Care,Lg,VEND0105,7946.12,10722.28,2776.16
PROD00360,Ultra Fastrack Perfume,Beauty,Perfume,Fastrack,VEND0072,8453.27,13330.68,4877.41
PROD01256,Luxury Dell Outdoor,Sports,Outdoor,Dell,VEND0049,38798.69,57101.58,18302.89
PROD01342,Smart Philips Fitness,Sports,Fitness,Philips,VEND0159,1109.61,1725.85,616.24
PROD00848,Ultra Puma Laptop,Electronics,Laptop,Puma,VEND0017,2800.44,3666.93,866.49
PROD01605,Portable Noise Decor,Home,Decor,Noise,VEND0144,9933.93,15970.0,6036.07
PROD00111,Wireless Noise Makeup,Beauty,Makeup,Noise,VEND0245,48276.61,60417.55,12140.94
PROD00043,Advanced Hp Fitness,Sports,Fitness,Hp,VEND0162,20990.28,30440.17,9449.89
PROD00126,Digital Prestige Cricket,Sports,Cricket,Prestige,VEND0252,9115.38,13228.22,4112.84
PROD00205,Wireless Allen Solly Skin Care,Beauty,Skin Care,Allen solly,VEND0161,986.14,999999.0,999012.86
PROD00053,Essential Nike Fitness,Sports,Fitness,Nike,VEND0077,3808.43,6207.22,2398.79
PROD00546,Luxury Mamaearth Men Clothing,Fashion,Men Clothing,Mamaearth,VEND0110,2530.07,4079.21,1549.14
PROD00069,Pro Lakme Lighting,Home,Lighting,Lakme,VEND0262,23276.16,31778.85,8502.69
PROD01862,Portable Hp Cricket,Sports,Cricket,Hp,VEND0045,5857.27,6761.26,903.99
PROD00184,Elite Mamaearth Cycling,Sports,Cycling,Mamaearth,VEND0259,49731.66,70536.11,20804.45
PROD00900,Mini Lg Watches,Fashion,Watches,Lg,VEND0057,92.12,132.29,40.17
PROD00133,Smart Wildcraft Education,Books,Education,Wildcraft,VEND0116,27564.41,39454.34,11889.93
PROD00081,Pro Loreal Perfume,Beauty,Perfume,Loreal,VEND0216,27153.43,36642.59,9489.16
PROD01564,Wireless Hp Bags,Fashion,Bags,Hp,VEND0215,14951.92,22836.43,7884.51
PROD00542,Premium Mi Laptop,Electronics,Laptop,Mi,VEND0128,43765.27,53412.71,9647.44
PROD00984,Classic Fastrack Smart Watch,Electronics,Smart Watch,Fastrack,VEND0095,38603.16,62711.58,24108.42
PROD00166,Portable Dell Outdoor,Sports,Outdoor,Dell,VEND0155,31788.43,43822.27,12033.84
PROD00249,Smart Borosil Children,Books,Children,Borosil,VEND0235,31605.21,50154.26,18549.05
PROD00447,Portable Lenovo Furniture,Home,Furniture,Lenovo,VEND0197,7043.66,8268.51,1224.85
PROD01166,Elite Apple Perfume,Beauty,Perfume,Apple,VEND0177,8108.61,12452.6,4343.99
PROD01229,Wireless Sony Cricket,Sports,Cricket,Sony,VEND0149,100.0,137.88,37.88
PROD00098,Elite Prestige Furniture,Home,Furniture,Prestige,VEND0292,44087.48,54947.02,10859.54
PROD00738,Advanced Ikea Kitchen,Home,Kitchen,Ikea,VEND0088,22185.86,26087.18,3901.32
PROD00103,Digital Philips Tablet,Electronics,Tablet,Philips,VEND0298,20249.84,25230.96,4981.12
PROD00435,Wireless Loreal Footwear,Fashion,Footwear,Loreal,VEND0249,27388.16,32273.02,4884.86
PROD00075,Ultra Canon Headphones,Electronics,Headphones,Canon,VEND0238,45877.63,53805.98,7928.35
PROD01819,Mini Apple Hair Care,Beauty,Hair Care,Apple,VEND0245,19897.56,24658.44,4760.88
PROD01645,Max Boat Hair Care,Beauty,Hair Care,Boat,VEND0148,39297.1,51423.39,12126.29
PROD00919,Premium Cello Education,Books,Education,Cello,VEND0176,9081.42,12863.23,3781.81
PROD01737,Premium Sony Biography,Books,Biography,Sony,VEND0173,27100.38,35465.8,8365.42
PROD01747,Max Titan Men Clothing,Fashion,Men Clothing,Titan,VEND0133,9031.21,14084.95,5053.74
PROD01811,Portable Mamaearth Men Clothing,Fashion,Men Clothing,Mamaearth,VEND0139,32781.03,38639.52,5858.49
PROD00763,Ultra Puma Tablet,Electronics,Tablet,Puma,VEND0250,35081.34,55248.89,20167.55
PROD00990,Portable Canon Decor,Home,Decor,Canon,VEND0298,27004.71,40221.44,13216.73
PROD00389,Classic Fastrack Outdoor,Sports,Outdoor,Fastrack,VEND0171,5393.27,6918.46,1525.19
PROD00236,Elite Hp Lighting,Home,Lighting,Hp,VEND0179,47323.34,58360.22,11036.88
PROD01558,Essential Noise Mobile,Electronics,Mobile,Noise,VEND0204,36602.32,60411.26,23808.94
PROD00268,Ultra Philips Watches,Fashion,Watches,Philips,VEND0122,6112.05,7460.3,1348.25
PROD01205,Ultra Nivea Mobile,Electronics,Mobile,Nivea,VEND0061,28609.65,32162.09,3552.44
PROD00118,Elite Ikea Laptop,Electronics,Laptop,Ikea,VEND0037,35362.44,53814.3,18451.86
PROD00674,Eco Apple Children,Books,Children,Apple,VEND0083,12221.33,14381.22,2159.89
PROD00250,Premium Mi Tablet,Electronics,Tablet,Mi,VEND0162,2238.12,2729.79,491.67
PROD01474,Digital Lg Decor,Home,Decor,Lg,VEND0165,9128.49,10044.27,915.78
PROD01923,Classic Boat Women Clothing,Fashion,Women Clothing,Boat,VEND0282,38355.39,64844.76,26489.37
PROD00095,Digital Cello Smart Watch,Electronics,Smart Watch,Cello,VEND0236,5321.67,8921.63,3599.96
PROD00034,Pro Loreal Smart Watch,Electronics,Smart Watch,Loreal,VEND0098,40039.6,46668.61,6629.01
PROD01693,Mini Milton Decor,Home,Decor,Milton,VEND0269,42799.19,60001.18,17201.99
PROD00717,Ultra Maybelline Headphones,Electronics,Headphones,Maybelline,VEND0235,19716.16,29806.95,10090.79
PROD01856,Digital Bajaj Men Clothing,Fashion,Men Clothing,Bajaj,VEND0009,13910.03,22416.65,8506.62
PROD01541,Classic Reebok Footwear,Fashion,Footwear,Reebok,VEND0183,25035.79,32263.21,7227.42
PROD00001,Ultra Apple Fiction,Books,Fiction,Apple,VEND0053,37090.45,46249.38,9158.93
PROD01395,Smart Philips Children,Books,Children,Philips,VEND0058,11216.36,13116.57,1900.21
PROD01102,Pro Wildcraft Makeup,Beauty,Makeup,Wildcraft,VEND0153,4558.0,7263.74,2705.74
PROD01109,Ultra Lakme Cricket,Sports,Cricket,Lakme,VEND0134,22601.92,36707.86,14105.94
PROD01766,Eco Us Polo Outdoor,Sports,Outdoor,Us polo,VEND0134,33721.55,50566.87,16845.32
PROD00083,Premium Cello Hair Care,Beauty,Hair Care,Cello,VEND0200,11010.11,14990.28,3980.17
PROD00677,Elite Titan Laptop,Electronics,Laptop,Titan,VEND0088,30345.97,41963.87,11617.9
PROD01472,Advanced Philips Women Clothing,Fashion,Women Clothing,Philips,VEND0219,16842.08,23368.67,6526.59
PROD00771,Advanced Mi Children,Books,Children,Mi,VEND0079,26227.28,36679.62,10452.34
PROD01233,Essential Adidas Skin Care,Beauty,Skin Care,Adidas,VEND0222,36267.44,61629.0,25361.56
PROD01299,Luxury Oneplus Kitchen,Home,Kitchen,Oneplus,VEND0283,23748.19,33472.96,9724.77
PROD01653,Elite Maybelline Perfume,Beauty,Perfume,Maybelline,VEND0130,49490.17,62080.65,12590.48
PROD01512,Eco Puma Headphones,Electronics,Headphones,Puma,VEND0093,8944.49,12685.87,3741.38
PROD00405,Premium Wildcraft Men Clothing,Fashion,Men Clothing,Wildcraft,VEND0176,2281.92,3483.28,1201.36
PROD01754,Mini Apple Women Clothing,Fashion,Women Clothing,Apple,VEND0209,16360.7,25733.72,9373.02
PROD01317,Portable Us Polo Outdoor,Sports,Outdoor,Us polo,VEND0222,12494.28,20490.35,7996.07
PROD01359,Elite Reebok Perfume,Beauty,Perfume,Reebok,VEND0158,48526.11,64243.08,15716.97
